iso_code,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccine_id,vaccine_names,source_id,source_name,source_website,dropout_date,vaccine_count,coverage_group,daily_vaccination_7d_avg,vaccination_momentum
AGO,Angola,2021-05-16,0,0,0,0,9071,0.0,1.78,0.0,276,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,8999.0,0.0
LSO,Lesotho,2021-05-16,0,0,0,0,666,0.0,0.75,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,666.0,0.0
BLZ,Belize,2021-05-16,0,0,0,0,676,0.0,13.27,0.0,1700,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S017,Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2708178559480542/,0.0,2,Low,658.1428571428571,0.0
GGY,Guernsey,2021-05-16,0,0,0,0,447,0.0,49.17,0.0,6666,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S062,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine/stats,0.0,3,Low,408.4285714285714,0.0
JEY,Jersey,2021-05-16,97366,57124,40242,0,663,96.33,56.52,39.81,6560,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S075,Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true,29.553252573349205,3,Average,633.5714285714286,0.6809358502968181
SYR,Syria,2021-05-16,0,0,0,0,455,0.0,0.01,0.0,26,"V008, V012, V017","Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,455.0,0.0
SOM,Somalia,2021-05-16,124471,124471,0,0,64,0.78,0.78,0.0,4,"V002, V008, V015","BBIBP-CorV, Oxford/AstraZeneca, Sinovac",S001,World Health Organization,https://covid19.who.int/,100.0,3,Low,64.0,0.0514175992801536
TTO,Trinidad and Tobago,2021-05-16,61850,60671,1179,0,104,4.42,4.34,0.08,74,V008,Oxford/AstraZeneca,S140,Ministry of Health,https://experience.arcgis.com/experience/59226cacd2b441c7a939dca13f832112/,98.05673221143545,1,Low,829.4285714285714,0.1681487469684721
NGA,Nigeria,2021-05-16,1811795,1811795,0,17243,20871,0.88,0.88,0.0,101,V008,Oxford/AstraZeneca,S103,Government of Nigeria,https://twitter.com/NphcdaNG/status/1400875651012378627,100.0,1,Low,47372.0,1.151951517693779
PHL,Philippines,2021-05-16,3001875,2282273,0,80679,84728,2.74,2.08,0.0,773,"V008, V009, V015, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S113,Government of the Philippines,https://www.facebook.com/102042448125024/posts/336064938056106/,100.0,4,Low,72262.57142857143,2.8225026025400792
KGZ,Kyrgyzstan,2021-05-16,0,0,0,0,1455,0.0,0.57,0.0,223,"V012, V017","Sinopharm/Beijing, Sputnik V",S081,Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/",0.0,2,Low,1295.0,0.0
LVA,Latvia,2021-05-16,561379,439332,125661,5018,16126,29.76,23.29,6.66,8549,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S083,National Health Service,https://data.gov.lv/dati/eng/dataset/covid19-vakcinacijas,71.3972576548032,4,Low,14977.285714285714,2.872569155597199
FJI,Fiji,2021-05-16,0,0,0,0,1367,0.0,10.37,0.0,1525,V008,Oxford/AstraZeneca,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,1592.7142857142858,0.0
BHS,Bahamas,2021-05-16,0,0,0,0,1187,0.0,9.15,0.0,3018,V008,Oxford/AstraZeneca,S012,Government of the Bahamas,https://www.facebook.com/opmbs/photos/a.138602006861785/832605630794749/,0.0,1,Low,1046.428571428571,0.0
MOZ,Mozambique,2021-05-16,0,0,0,0,6094,0.0,0.95,0.0,195,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,6016.857142857143,0.0
PER,Peru,2021-05-16,2733099,1884824,848275,37322,68104,8.29,5.72,2.57,2066,"V008, V009, V012","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",S112,Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa,54.994471632364615,3,Low,61961.857142857145,2.4918233843706354
SEN,Senegal,2021-05-16,0,0,0,0,4601,0.0,2.58,0.0,275,"V002, V008","BBIBP-CorV, Oxford/AstraZeneca",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,2460.428571428572,0.0
GBR,United Kingdom,2021-05-16,56992075,36704672,20287403,315063,523319,83.95,54.07,29.88,7709,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,44.72800901204075,3,Low,509041.7142857143,0.9182311751239096
BEN,Benin,2021-05-16,0,0,0,0,250,0.0,0.09,0.0,21,"V008, V015","Oxford/AstraZeneca, Sinovac",S018,Ministry of Health,https://covid19.who.int/,0.0,2,Low,200.0,0.0
TJK,Tajikistan,2021-05-16,72347,72347,0,0,261,0.76,0.76,0.0,27,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,100.0,1,Low,261.0,0.3607613308084648
FRA,France,2021-05-16,29377232,20548512,8986755,220461,504795,43.48,30.41,13.3,7471,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S054,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,56.2656653678865,4,Low,488805.5714285714,1.7183205007197409
LCA,Saint Lucia,2021-05-16,0,0,0,0,1099,0.0,11.03,0.0,5985,V008,Oxford/AstraZeneca,S122,Ministry of Health,https://www.covid19response.lc/,0.0,1,Low,1099.0,0.0
RUS,Russia,2021-05-16,23970334,14313416,9656918,112133,325533,16.43,9.81,6.62,2231,"V005, V017","EpiVacCorona, Sputnik V",S118,Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,32.53240176908154,2,Low,272401.8571428572,1.3580661829743383
QAT,Qatar,2021-05-16,2035475,1190700,844775,33457,31748,70.65,41.33,29.32,11020,"V007, V009","Moderna, Pfizer/BioNTech",S116,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx,29.052238179222307,2,Low,30361.714285714286,1.5597342143725663
MCO,Monaco,2021-05-16,0,0,0,0,227,0.0,35.51,0.0,5784,V009,Pfizer/BioNTech,S095,National Council,https://www.gouv.mc//Action-Gouvernementale/Coronavirus-Covid-19/Actualites/Covid-19-quatre-nouveaux-cas-positifs-ce-vendredi-11-juin,0.0,1,Low,213.8571428571429,0.0
STP,Sao Tome and Principe,2021-05-16,0,0,0,0,53,0.0,4.44,0.0,242,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,53.0,0.0
PNG,Papua New Guinea,2021-05-16,0,0,0,0,1622,0.0,0.13,0.0,181,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,787.5714285714286,0.0
ALB,Albania,2021-05-16,0,0,0,0,10166,0.0,15.59,0.0,3533,"V008, V009, V015, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S002,Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-880912-vaksinime/,0.0,4,Low,10756.42857142857,0.0
MKD,North Macedonia,2021-05-16,0,0,0,0,13806,0.0,8.49,0.0,6627,"V008, V009, V012, V015, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",S104,Government of North Macedonia,https://twitter.com/ZdravstvoMK/status/1405859988455710725,0.0,5,Low,14005.0,0.0
SVK,Slovakia,2021-05-16,2073672,1404088,669584,32193,33593,37.98,25.72,12.26,6153,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S129,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,52.31182091150982,3,Low,32431.85714285714,1.61997654402432
IRL,Ireland,2021-05-16,0,0,0,0,35970,0.0,28.53,0.0,7285,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S070,Heath Service Executive,https://covid19.who.int/,0.0,4,Low,35742.857142857145,0.0
BRA,Brazil,2021-05-16,52771668,35801333,16970335,130085,795659,24.83,16.84,7.98,3743,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S024,Ministry of Health,https://qsprod.saude.gov.br/extensions/DEMAS_C19Vacina/DEMAS_C19Vacina.html,52.598594583056446,3,Low,601667.0,1.5077389632633935
KHM,Cambodia,2021-05-16,3267516,2082282,1185234,52681,54656,19.54,12.45,7.09,3269,"V008, V012, V015","Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",S027,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/4136652739707134,43.08004391336044,3,Low,61709.57142857143,1.6727079530750577
ZWE,Zimbabwe,2021-05-16,796947,581615,215332,3636,16101,5.36,3.91,1.45,1083,V012,Sinopharm/Beijing,S152,Ministry of Health,https://twitter.com/MoHCCZim/status/1406690528482279424,62.97688333347661,1,Low,20093.571428571428,2.0203351038400297
CYP,Cyprus,2021-05-16,434550,325648,108902,0,10410,49.61,37.18,12.43,11885,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S039,Ministry of Health,https://www.moh.gov.cy/moh/moh.nsf/All/0EFA027144C9E54AC22586BE0032B2F5,66.55836977349776,4,Low,10712.857142857143,2.3955816361753537
GNB,Guinea-Bissau,2021-05-16,0,0,0,0,475,0.0,0.3,0.0,241,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,380.0,0.0
PYF,French Polynesia,2021-05-16,0,0,0,0,854,0.0,17.7,0.0,3040,V008,Oxford/AstraZeneca,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,1146.428571428571,0.0
DOM,Dominican Republic,2021-05-16,3119820,2299179,820641,14715,109363,28.76,21.19,7.56,10081,"V008, V009, V012, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",S043,Ministry of Public Health,https://vacunate.gob.do/,64.30721574962193,4,Low,91837.28571428572,3.505426595124077
ISL,Iceland,2021-05-16,0,0,0,0,3065,0.0,43.25,0.0,8982,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S067,Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni,0.0,4,Low,4366.857142857143,0.0
SVN,Slovenia,2021-05-16,849997,558422,291575,3131,14974,40.89,26.86,14.03,7203,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S130,National Institute of Public Health via covid-19.sledilnik.org,https://covid-19.sledilnik.org/en/stats,47.78590385049299,2,Low,14219.142857142857,1.7616532764233286
SLE,Sierra Leone,2021-05-16,0,0,0,0,643,0.0,0.73,0.0,81,"V002, V008","BBIBP-CorV, Oxford/AstraZeneca",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,615.1428571428571,0.0
NER,Niger,2021-05-16,0,0,0,0,5773,0.0,0.28,0.0,238,"V002, V008","BBIBP-CorV, Oxford/AstraZeneca",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,3932.285714285714,0.0
CHN,China,2021-05-16,406938000,0,0,13951000,11804429,28.27,0.0,0.0,8201,"V003, V012, V014, V015","CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",S031,National Health Commission,http://www.nhc.gov.cn/xcs/yqjzqk/202106/ddd7b535796040ed8b86f9e34fd218bb.shtml,0.0,4,Low,9702469.42857143,2.900792995493171
TWN,Taiwan,2021-05-16,194678,194678,0,0,14661,0.82,0.82,0.0,616,"V007, V008","Moderna, Oxford/AstraZeneca",S138,Taiwan Centers for Disease Control,https://www.cdc.gov.tw/Category/Page/9jFXNbCe-sFK9EImRRi2Og,100.0,2,Low,10366.142857142857,7.530897173794676
BLR,Belarus,2021-05-16,0,0,0,0,16308,0.0,3.17,0.0,1726,"V002, V017","BBIBP-CorV, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,14750.857142857143,0.0
ETH,Ethiopia,2021-05-16,1460021,1460021,0,5518,23471,1.27,1.27,0.0,204,V008,Oxford/AstraZeneca,S050,Ministry of Health,https://twitter.com/FMoHealth/status/1405944478603546626,100.0,1,Low,23258.285714285717,1.6075796170055088
PRY,Paraguay,2021-05-16,273613,209763,63850,2256,12609,3.84,2.94,0.9,1768,"V004, V008, V012, V015, V017","Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",S111,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html,69.56088538016714,5,Low,10355.714285714286,4.608333668356401
LBY,Libya,2021-05-16,0,0,0,0,6008,0.0,1.55,0.0,874,"V006, V007, V008, V009, V015, V017","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,6,Low,5304.142857142857,0.0
CAN,Canada,2021-05-16,18415880,17004917,1410963,317066,356904,48.79,45.06,3.74,9456,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S028,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html,91.7026175429142,3,Low,337641.28571428574,1.938023054016425
PAN,Panama,2021-05-16,834556,556257,278299,8745,9141,19.34,12.89,6.45,2119,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S110,Ministry of Health,https://twitter.com/MINSAPma/status/1406448055692541952,49.96934870033096,2,Low,9282.857142857143,1.0953129568297395
GIN,Guinea,2021-05-16,0,0,0,0,4651,0.0,1.1,0.0,354,V017,Sputnik V,S063,National Health Security Agency,https://twitter.com/anss_guinee/status/1405791824778825734,0.0,1,Low,6243.428571428572,0.0
CHE,Switzerland,2021-05-16,3736034,2468871,1267163,23551,66262,43.17,28.53,14.64,7656,"V007, V009","Moderna, Pfizer/BioNTech",S137,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH,48.67439408539369,2,Low,67371.57142857143,1.77359199621845
VNM,Vietnam,2021-05-16,979238,956677,22561,2206,17729,1.01,0.98,0.02,182,V008,Oxford/AstraZeneca,S150,Government of Vietnam,https://suckhoedoisong.vn/sang-21-6-them-47-ca-mac-covid-19-viet-nam-ghi-nhan-tong-cong-13258-benh-nhan-n195481.html,97.64173278964584,1,Low,29278.285714285717,1.810489380518321
TCA,Turks and Caicos Islands,2021-05-16,30760,20760,10000,0,163,79.45,53.62,25.83,4210,V009,Pfizer/BioNTech,S001,World Health Organization,https://covid19.who.int/,51.83044315992292,1,Low,163.0,0.5299089726918075
ZAF,South Africa,2021-05-16,478733,478733,478733,281,12840,0.81,0.81,0.81,216,"V006, V009","Johnson&Johnson, Pfizer/BioNTech",S131,Ministry of Health,https://sacoronavirus.co.za/latest-vaccine-statistics/,0.0,2,Low,11275.285714285714,2.682079572538346
MLI,Mali,2021-05-16,0,0,0,0,1425,0.0,0.35,0.0,70,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1726.7142857142858,0.0
TUR,Turkey,2021-05-16,25772743,14947740,10825003,85316,121996,30.56,17.72,12.84,1446,"V009, V015","Pfizer/BioNTech, Sinovac",S142,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/,27.58100555669285,2,Low,161463.42857142858,0.4733527975660177
PRT,Portugal,2021-05-16,4570840,3198402,1372435,129850,80395,44.83,31.37,13.46,7884,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S115,Directorate General for Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data,57.08997805779261,4,Low,80837.28571428571,1.7588670791364387
CPV,Cape Verde,2021-05-16,0,0,0,0,283,0.0,3.35,0.0,509,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,352.0,0.0
USA,United States,2021-05-16,272925411,157132234,122999721,2093069,1886917,81.61,46.98,36.78,5642,"V006, V007, V009","Johnson&Johnson, Moderna, Pfizer/BioNTech",S146,Centers for Disease Control and Prevention,https://covid.cdc.gov/covid-data-tracker/COVIDData/getAjaxData?id=vaccination_data,21.72215854832179,3,Average,2046374.0,0.6913672834956361
EGY,Egypt,2021-05-16,0,0,0,0,43110,0.0,1.11,0.0,421,"V002, V008, V015, V017","BBIBP-CorV, Oxford/AstraZeneca, Sinovac, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,4,Low,36667.28571428572,0.0
SAU,Saudi Arabia,2021-05-16,11668767,0,0,179409,148492,33.52,0.0,0.0,4265,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S125,Saudi Health Council,https://covid19.moh.gov.sa/,0.0,2,Low,152447.85714285713,1.2725594743643436
MNE,Montenegro,2021-05-16,140148,106368,33780,2889,4377,22.31,16.94,5.38,6969,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S097,Government of Montenegro,https://www.covidodgovor.me/,68.2423285198556,4,Low,5769.571428571428,3.123126980049662
ARE,United Arab Emirates,2021-05-16,11450769,0,0,2406,43548,115.78,51.38,0.0,4403,"V008, V009, V012, V014, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",S145,National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en,0.0,5,Low,62956.0,0.3803063357578866
JOR,Jordan,2021-05-16,0,0,0,0,23493,0.0,7.89,0.0,2303,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S076,Government of Jordan,https://corona.moh.gov.jo/ar,0.0,4,Low,23712.0,0.0
DNK,Denmark,2021-05-16,2699987,1661250,1038737,34059,47364,46.61,28.68,17.93,8177,"V006, V007, V009","Johnson&Johnson, Moderna, Pfizer/BioNTech",S041,Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/download-fil-med-vaccinationsdata,37.47256583897667,3,Low,47435.28571428572,1.7542306685180336
OMN,Oman,2021-05-16,0,0,0,0,2003,0.0,3.89,0.0,392,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S107,World Health Organization,https://www.euronews.com/2021/06/18/us-health-coronavirus-oman,0.0,2,Low,2003.0,0.0
DZA,Algeria,2021-05-16,0,0,0,0,22664,0.0,0.17,0.0,517,"V008, V017","Oxford/AstraZeneca, Sputnik V",S003,Ministry of Health,https://english.aawsat.com/home/article/3013471/muslim-brotherhood-parties-hope-sweep-algeria-elections,0.0,2,Low,22664.0,0.0
KOR,South Korea,2021-05-16,4674151,3733806,940345,4998,70450,9.12,7.28,1.83,1374,"V006, V008, V009","Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",S132,Korea Centers for Disease Control and Prevention,http://www.kdca.go.kr/board/board.es?mid=a20501010000&bid=0015&list_no=713723&cg_code=&act=view&nPage=1,74.81537605328182,3,Low,75078.0,1.5072255902729714
SWE,Sweden,2021-05-16,4407146,3361964,1045182,0,59420,43.64,33.29,10.35,5884,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S136,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,68.91156478772527,2,Low,61697.857142857145,1.3482648407835818
SYC,Seychelles,2021-05-16,0,0,0,0,229,0.0,71.1,0.0,2329,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S127,Extended Programme for Immunisation,https://www.youtube.com/watch?v=8kSdOu5QEiw&ab_channel=SBC,0.0,2,Low,295.7142857142857,0.0
MSR,Montserrat,2021-05-16,0,0,0,0,17,0.0,25.87,0.0,3401,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,17.0,0.0
BTN,Bhutan,2021-05-16,482039,482039,0,1,69,62.47,62.47,0.0,89,V008,Oxford/AstraZeneca,S020,World Health Organization,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/,100.0,1,Low,106.42857142857144,0.0143141944946363
MDA,Moldova,2021-05-16,0,0,0,0,7614,0.0,5.0,0.0,1887,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S094,Ministry of Health,https://vaccinare.gov.md/,0.0,4,Low,6407.285714285715,0.0
TLS,Timor,2021-05-16,0,0,0,0,1236,0.0,2.32,0.0,937,"V008, V015","Oxford/AstraZeneca, Sinovac",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,1236.0,0.0
CUB,Cuba,2021-05-16,0,455908,0,0,0,0.0,4.03,0.0,0,"V001, V016","Abdala, Soberana02",S037,Ministry of Health,https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/,100.0,2,Low,0.0,0.0
MDG,Madagascar,2021-05-16,0,0,0,0,547,0.0,0.0,0.0,20,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,437.6,0.0
OWID_ENG,England,2021-05-16,47815683,30643474,17172209,263207,447515,84.95,54.44,30.51,7951,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,43.96128519893012,3,Average,433575.7142857143,0.9359167786016984
PSE,Palestine,2021-05-16,467133,271828,195305,0,867,9.16,5.33,3.83,170,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S109,Ministry of Health,https://www.facebook.com/mohps/posts/3906688689456980,28.151257412775728,3,Low,2737.714285714286,0.1856002466107083
IDN,Indonesia,2021-05-16,22721097,13745160,8975937,0,103971,8.31,5.03,3.28,380,"V008, V015","Oxford/AstraZeneca, Sinovac",S069,Ministry of Health,https://vaksin.kemkes.go.id/#/vaccines,34.697471691853714,2,Low,183235.14285714287,0.4575967436783532
KWT,Kuwait,2021-05-16,1820000,0,0,0,38000,42.62,19.25,0.0,8898,V009,Pfizer/BioNTech,S080,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/,0.0,1,Low,37903.57142857143,2.087912087912088
KNA,Saint Kitts and Nevis,2021-05-16,0,0,0,0,432,0.0,25.98,0.0,8122,V008,Oxford/AstraZeneca,S121,Government of Saint Kitts and Nevis,https://www.facebook.com/StKittsHPU/photos/a.158729094910938/934309337352906/,0.0,1,Low,350.42857142857144,0.0
CZE,Czechia,2021-05-16,4164562,3079209,1108188,26734,69023,38.89,28.75,10.35,6445,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S040,Ministry of Health,https://onemocneni-aktualne.mzcr.cz/covid-19,64.01062740463541,4,Low,67929.85714285714,1.6573891804228154
BEL,Belgium,2021-05-16,5313766,3933389,1411366,6030,86113,45.85,33.94,12.18,7430,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S016,Sciensano,https://epistat.wiv-isp.be/covid/,64.11832137629916,4,Low,92862.14285714286,1.62056439820647
ESP,Spain,2021-05-16,22313088,15320846,7213716,0,354638,47.72,32.77,15.43,7585,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S133,Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210618.ods,52.91568102701378,4,Low,372603.0,1.5893721209722296
