country,date,people_vaccinated_per_hundred,predicted,error,abs error
Tajikistan,2021-05-26,0.78,2.942745013762515,-2.162745013762515,2.162745013762515
Djibouti,2021-05-26,1.27,5.8021861505631485,-4.532186150563149,4.532186150563149
Lebanon,2021-05-26,7.03,13.918411322411085,-6.888411322411085,6.888411322411085
Iran,2021-05-26,3.26,12.570526147290838,-9.310526147290838,9.310526147290838
Sweden,2021-05-26,35.7,27.596902058234885,8.103097941765117,8.103097941765117
England,2021-05-26,57.36,49.10991937470007,8.25008062529993,8.25008062529993
Sri Lanka,2021-05-26,6.74,16.649179747250624,-9.909179747250624,9.909179747250624
Cote d'Ivoire,2021-05-26,1.88,10.198577216135366,-8.318577216135367,8.318577216135367
Sudan,2021-05-26,0.32,8.944446721818576,-8.624446721818575,8.624446721818575
Faeroe Islands,2021-05-26,41.85,30.31881790884596,11.53118209115404,11.53118209115404
Jersey,2021-05-26,59.48,56.53102823550525,2.9489717644947504,2.9489717644947504
Sao Tome and Principe,2021-05-26,5.65,12.052008087415913,-6.402008087415913,6.402008087415913
Afghanistan,2021-05-26,1.23,10.900411231036312,-9.670411231036312,9.670411231036312
Mozambique,2021-05-26,1.02,9.377745653384984,-8.357745653384985,8.357745653384985
Zambia,2021-05-26,0.76,5.230926281007065,-4.470926281007065,4.470926281007065
Kazakhstan,2021-05-26,10.84,15.592475227405185,-4.752475227405185,4.752475227405185
El Salvador,2021-05-26,17.19,16.86763731965515,0.3223626803448525,0.3223626803448525
Ecuador,2021-05-26,8.56,15.875239632997637,-7.315239632997637,7.315239632997637
Romania,2021-05-26,21.88,25.136564220397023,-3.256564220397024,3.256564220397024
New Caledonia,2021-05-26,16.29,19.643888647571035,-3.3538886475710363,3.3538886475710363
Morocco,2021-05-26,22.13,23.395990092078268,-1.265990092078269,1.265990092078269
France,2021-05-26,36.05,27.508185842018694,8.541814157981303,8.541814157981303
Italy,2021-05-26,36.59,27.554131787964625,9.035868212035378,9.035868212035378
Israel,2021-05-26,62.92,63.98774095079622,-1.067740950796221,1.067740950796221
New Zealand,2021-05-26,7.95,13.283975052309867,-5.333975052309866,5.333975052309866
Montserrat,2021-05-26,26.85,31.315192813957548,-4.465192813957547,4.465192813957547
Mali,2021-05-26,0.41,6.75350776863522,-6.34350776863522,6.34350776863522
South Korea,2021-05-26,7.86,13.47731470389354,-5.61731470389354,5.61731470389354
Germany,2021-05-26,41.23,28.58919935553214,12.640800644467856,12.640800644467856
Uganda,2021-05-26,1.24,9.36462256901181,-8.12462256901181,8.12462256901181
Gabon,2021-05-26,0.48,7.699961618311214,-7.219961618311213,7.219961618311213
Guyana,2021-05-26,23.8,18.914407392419864,4.885592607580136,4.885592607580136
Portugal,2021-05-26,36.05,27.79805070688356,8.251949293116436,8.251949293116436
India,2021-05-26,11.32,18.8049683366088,-7.484968336608798,7.484968336608798
Iraq,2021-05-26,0.74,10.11024388280218,-9.37024388280218,9.37024388280218
Austria,2021-05-26,38.6,28.50946962580259,10.09053037419741,10.09053037419741
Dominica,2021-05-26,27.27,31.06323092183168,-3.793230921831679,3.793230921831679
Northern Cyprus,2021-05-26,19.54,22.179605766188335,-2.6396057661883354,2.6396057661883354
Greenland,2021-05-26,21.63,22.782689883282483,-1.1526898832824841,1.1526898832824841
Uruguay,2021-05-26,48.58,32.805680510429355,15.774319489570644,15.774319489570644
Guinea-Bissau,2021-05-26,0.3,2.162133261673354,-1.862133261673354,1.862133261673354
Fiji,2021-05-26,11.94,12.342542829743696,-0.4025428297436964,0.4025428297436964
Switzerland,2021-05-26,33.73,25.51140633621249,8.218593663787505,8.218593663787505
Ireland,2021-05-26,35.12,27.133897574994375,7.9861024250056225,7.9861024250056225
Togo,2021-05-26,1.93,10.042254147959216,-8.112254147959217,8.112254147959217
Greece,2021-05-26,32.78,26.53748523409391,6.2425147659060904,6.2425147659060904
Mexico,2021-05-26,14.99,21.271519716873865,-6.281519716873865,6.281519716873865
Malawi,2021-05-26,1.82,9.162395770919876,-7.342395770919875,7.342395770919875
Syria,2021-05-26,0.01,9.754291501849782,-9.744291501849782,9.744291501849782
Armenia,2021-05-26,0.9,6.624734827709457,-5.724734827709456,5.724734827709456
Honduras,2021-05-26,1.38,10.248117636956135,-8.868117636956136,8.868117636956136
Democratic Republic of Congo,2021-05-26,0.02,4.495193944918849,-4.47519394491885,4.47519394491885
Costa Rica,2021-05-26,17.03,21.477546206940072,-4.447546206940071,4.447546206940071
Kyrgyzstan,2021-05-26,0.57,6.920565395500759,-6.350565395500759,6.350565395500759
Tuvalu,2021-05-26,20.35,23.855192022042484,-3.5051920220424826,3.5051920220424826
Antigua and Barbuda,2021-05-26,33.57,32.19424286930838,1.3757571306916176,1.3757571306916176
Uzbekistan,2021-05-26,3.58,8.078438531413092,-4.4984385314130915,4.4984385314130915
Madagascar,2021-05-26,0.08,1.8771332617660512,-1.7971332617660511,1.7971332617660511
Gambia,2021-05-26,1.07,9.44554362164343,-8.37554362164343,8.37554362164343
Trinidad and Tobago,2021-05-26,5.4,12.63682661695173,-7.2368266169517295,7.2368266169517295
Macao,2021-05-26,15.23,16.655383290148063,-1.425383290148062,1.425383290148062
Montenegro,2021-05-26,20.25,16.301102180488744,3.948897819511256,3.948897819511256
Dominican Republic,2021-05-26,28.25,19.90264294348233,8.34735705651767,8.34735705651767
United Arab Emirates,2021-05-26,51.38,45.24368399148939,6.136316008510612,6.136316008510612
Benin,2021-05-26,0.1,1.9546332617297857,-1.8546332617297856,1.8546332617297856
Botswana,2021-05-26,5.65,8.906254628145746,-3.2562546281457454,3.2562546281457454
Bahamas,2021-05-26,11.25,12.96242385863922,-1.7124238586392195,1.7124238586392195
Pakistan,2021-05-26,1.88,13.050087400734615,-11.170087400734616,11.170087400734616
Curacao,2021-05-26,50.79,41.239808006338095,9.550191993661905,9.550191993661905
Singapore,2021-05-26,36.11,27.99358420420548,8.11641579579452,8.11641579579452
Monaco,2021-05-26,39.98,33.01741518966915,6.962584810330846,6.962584810330846
Iceland,2021-05-26,48.14,30.431553120703615,17.708446879296385,17.708446879296385
Guatemala,2021-05-26,2.15,10.920487041398324,-8.770487041398324,8.770487041398324
Cook Islands,2021-05-26,24.84,21.07725404250264,3.7627459574973585,3.7627459574973585
Barbados,2021-05-26,26.82,31.8546837598085,-5.034683759808498,5.034683759808498
Slovenia,2021-05-26,30.87,27.117510166343006,3.7524898336569947,3.7524898336569947
Norway,2021-05-26,30.13,29.02953813723308,1.1004618627669203,1.1004618627669203
Hungary,2021-05-26,52.34,34.45748523409398,17.882514765906024,17.882514765906024
Canada,2021-05-26,53.51,30.550512807048708,22.95948719295129,22.95948719295129
South Africa,2021-05-27,1.52,11.81651324697641,-10.29651324697641,10.29651324697641
Honduras,2021-05-27,1.38,10.467192138335509,-9.08719213833551,9.08719213833551
Israel,2021-05-27,62.94,64.2068154521756,-1.2668154521756065,1.2668154521756065
Kenya,2021-05-27,1.79,10.408033492918033,-8.618033492918034,8.618033492918034
Uzbekistan,2021-05-27,3.58,8.297513032792466,-4.717513032792466,4.717513032792466
Grenada,2021-05-27,14.52,19.527403462426708,-5.0074034624267085,5.0074034624267085
Czechia,2021-05-27,34.76,26.61455764069532,8.145442359304678,8.145442359304678
Guatemala,2021-05-27,2.22,11.139561542777699,-8.919561542777698,8.919561542777698
New Zealand,2021-05-27,8.16,13.503049553689241,-5.343049553689241,5.343049553689241
Lebanon,2021-05-27,7.13,14.13748582379046,-7.00748582379046,7.00748582379046
Ireland,2021-05-27,35.12,27.35297207637375,7.767027923626248,7.767027923626248
Brunei,2021-05-27,8.78,9.399386955075933,-0.6193869550759334,0.6193869550759334
Slovenia,2021-05-27,31.31,27.33658466772238,3.973415332277618,3.973415332277618
Equatorial Guinea,2021-05-27,10.16,11.247584675597043,-1.0875846755970429,1.0875846755970429
Zimbabwe,2021-05-27,4.36,12.676273254548267,-8.316273254548268,8.316273254548268
Cape Verde,2021-05-27,3.9,9.022771476394883,-5.122771476394883,5.122771476394883
Uruguay,2021-05-27,49.59,33.024755011808736,16.565244988191267,16.565244988191267
Liechtenstein,2021-05-27,32.88,26.850796711686574,6.029203288313429,6.029203288313429
Hong Kong,2021-05-27,17.37,18.554980237910232,-1.1849802379102314,1.1849802379102314
Wales,2021-05-27,67.5,51.610520194280184,15.889479805719816,15.889479805719816
Senegal,2021-05-27,2.65,12.370035182965157,-9.720035182965157,9.720035182965157
Egypt,2021-05-27,1.77,14.197980837591885,-12.427980837591885,12.427980837591885
Russia,2021-05-27,11.12,21.820970865191587,-10.700970865191588,10.700970865191588
Malaysia,2021-05-27,5.59,12.572446650231537,-6.982446650231537,6.982446650231537
Solomon Islands,2021-05-27,1.91,8.091618684668557,-6.181618684668557,6.181618684668557
Anguilla,2021-05-27,58.73,44.980266034128434,13.749733965871563,13.749733965871563
Cambodia,2021-05-27,14.46,16.990654057321006,-2.530654057321005,2.530654057321005
Algeria,2021-05-27,0.17,13.502501105877446,-13.332501105877446,13.332501105877446
Northern Ireland,2021-05-27,54.81,47.212435087897276,7.597564912102726,7.597564912102726
Luxembourg,2021-05-27,35.81,27.265524173807098,8.544475826192905,8.544475826192905
Yemen,2021-05-27,0.06,2.469819515141822,-2.409819515141822,2.409819515141822
Cameroon,2021-05-27,0.21,5.535699743764358,-5.325699743764358,5.325699743764358
Samoa,2021-05-27,14.34,9.481505768591838,4.858494231408162,4.858494231408162
Netherlands,2021-05-27,36.67,27.236103985460414,9.433896014539588,9.433896014539588
Democratic Republic of Congo,2021-05-27,0.02,4.714268446298224,-4.694268446298224,4.694268446298224
New Caledonia,2021-05-27,16.29,19.862963148950403,-3.5729631489504037,3.5729631489504037
Mali,2021-05-27,0.41,6.972582270014595,-6.562582270014595,6.562582270014595
Spain,2021-05-27,37.87,27.98804727996303,9.881952720036967,9.881952720036967
Sweden,2021-05-27,35.7,27.81597655961426,7.884023440385743,7.884023440385743
Iran,2021-05-27,3.26,12.789600648670213,-9.529600648670213,9.529600648670213
Germany,2021-05-27,41.81,28.808273856911516,13.001726143088487,13.001726143088487
Montserrat,2021-05-27,26.85,31.534267315336923,-4.684267315336921,4.684267315336921
Azerbaijan,2021-05-27,12.09,19.53389710423269,-7.44389710423269,7.44389710423269
Austria,2021-05-27,39.2,28.728544127181966,10.471455872818037,10.471455872818037
Ghana,2021-05-27,2.73,11.897532669895828,-9.167532669895827,9.167532669895827
Central African Republic,2021-05-27,0.01,2.0912077630528216,-2.081207763052822,2.081207763052822
Uganda,2021-05-27,1.26,9.583697070391185,-8.323697070391185,8.323697070391185
Turks and Caicos Islands,2021-05-27,53.62,40.12482697411696,13.495173025883041,13.495173025883041
Slovakia,2021-05-27,30.48,26.73976156567733,3.74023843432267,3.74023843432267
Antigua and Barbuda,2021-05-27,33.72,32.413317370687764,1.3066826293122347,1.3066826293122347
Mozambique,2021-05-27,1.02,9.596820154764359,-8.57682015476436,8.57682015476436
Estonia,2021-05-27,34.56,29.008266807563903,5.5517331924360995,5.5517331924360995
Finland,2021-05-27,42.88,30.38943040970727,12.490569590292733,12.490569590292733
Macao,2021-05-27,15.43,16.874457791527437,-1.4444577915274373,1.4444577915274373
Northern Cyprus,2021-05-27,19.74,22.398680267567716,-2.6586802675677177,2.6586802675677177
India,2021-05-27,11.51,19.024042837988173,-7.514042837988173,7.514042837988173
Tunisia,2021-05-27,5.06,10.471199233245063,-5.411199233245063,5.411199233245063
Kazakhstan,2021-05-27,11.06,15.81154972878456,-4.751549728784559,4.751549728784559
Trinidad and Tobago,2021-05-27,5.59,12.855901118331104,-7.265901118331104,7.265901118331104
Bhutan,2021-05-27,62.56,65.60267888448445,-3.0426788844844452,3.0426788844844452
Dominican Republic,2021-05-27,28.72,20.121717444861705,8.598282555138294,8.598282555138294
Saint Lucia,2021-05-27,15.09,19.868265824295943,-4.778265824295943,4.778265824295943
United Arab Emirates,2021-05-27,51.38,45.46275849286877,5.91724150713123,5.91724150713123
Denmark,2021-05-27,35.1,28.717760287862202,6.3822397121378,6.3822397121378
Afghanistan,2021-05-27,1.23,11.119485732415686,-9.889485732415686,9.889485732415686
Ecuador,2021-05-27,8.65,16.09431413437701,-7.444314134377011,7.444314134377011
Sri Lanka,2021-05-27,6.76,16.86825424863,-10.108254248629999,10.108254248629999
Jersey,2021-05-27,59.48,56.75010273688463,2.729897263115369,2.729897263115369
Faeroe Islands,2021-05-27,41.85,30.537892410225343,11.312107589774659,11.312107589774659
Cote d'Ivoire,2021-05-27,2.0,10.41765171751474,-8.41765171751474,8.41765171751474
Portugal,2021-05-27,36.49,28.01712520826293,8.472874791737073,8.472874791737073
Zambia,2021-05-27,0.77,5.450000782386439,-4.68000078238644,4.68000078238644
Suriname,2021-05-27,11.36,15.14761760054758,-3.7876176005475806,3.7876176005475806
Singapore,2021-05-27,36.11,28.212658705584854,7.8973412944151455,7.8973412944151455
Dominica,2021-05-27,27.27,31.282305423211053,-4.012305423211053,4.012305423211053
Gambia,2021-05-27,1.07,9.664618123022805,-8.594618123022805,8.594618123022805
Bahamas,2021-05-27,11.25,13.181498360018594,-1.931498360018594,1.931498360018594
Cook Islands,2021-05-27,24.84,21.296328543882016,3.543671456117984,3.543671456117984
Comoros,2021-05-27,4.96,7.17149002756187,-2.2114900275618696,2.2114900275618696
Mauritius,2021-05-27,16.68,19.375222998664885,-2.6952229986648852,2.6952229986648852
Kosovo,2021-05-27,2.86,7.951787552893652,-5.091787552893653,5.091787552893653
Qatar,2021-05-27,48.62,25.592888214919025,23.027111785080972,23.027111785080972
Belarus,2021-05-27,4.64,17.678260415745353,-13.038260415745352,13.038260415745352
Seychelles,2021-05-27,71.64,67.8365858942287,3.803414105771296,3.803414105771296
Ukraine,2021-05-27,2.28,11.45434011114748,-9.174340111147481,9.174340111147481
Timor,2021-05-27,4.84,6.690500782378706,-1.850500782378706,1.850500782378706
Lithuania,2021-05-27,36.4,28.774287370425125,7.625712629574874,7.625712629574874
El Salvador,2021-05-27,17.25,17.086711821034523,0.16328817896547676,0.16328817896547676
Greenland,2021-05-27,22.17,23.001764384661858,-0.8317643846618559,0.8317643846618559
Japan,2021-05-27,6.41,12.47410765436788,-6.064107654367881,6.064107654367881
Panama,2021-05-27,14.98,20.137121775835435,-5.157121775835435,5.157121775835435
Colombia,2021-05-27,11.1,15.322649321034607,-4.222649321034607,4.222649321034607
Curacao,2021-05-27,50.99,41.45888250771746,9.53111749228254,9.53111749228254
San Marino,2021-05-27,63.46,46.23684803506461,17.22315196493539,17.22315196493539
Canada,2021-05-27,54.42,30.76958730842809,23.650412691571912,23.650412691571912
Guinea-Bissau,2021-05-27,0.3,2.3812077630527284,-2.0812077630527286,2.0812077630527286
Thailand,2021-05-27,3.32,11.058941058320361,-7.738941058320361,7.738941058320361
Fiji,2021-05-27,11.94,12.56161733112307,-0.6216173311230708,0.6216173311230708
Venezuela,2021-05-27,1.11,11.727545154367892,-10.617545154367892,10.617545154367892
Sierra Leone,2021-05-27,0.73,9.012074567870538,-8.282074567870538,8.282074567870538
Saint Vincent and the Grenadines,2021-05-27,16.6,19.933382037005263,-3.3333820370052614,3.3333820370052614
Hungary,2021-05-27,52.63,34.67655973547335,17.953440264526655,17.953440264526655
French Polynesia,2021-05-27,19.8,20.80710729309455,-1.007107293094549,1.007107293094549
Togo,2021-05-27,1.93,10.26132864933859,-8.331328649338591,8.331328649338591
Morocco,2021-05-27,22.13,23.615064593457635,-1.4850645934576363,1.4850645934576363
Bosnia and Herzegovina,2021-05-27,5.76,12.74220738399519,-6.98220738399519,6.98220738399519
Serbia,2021-05-27,36.33,33.43867978980825,2.8913202101917506,2.8913202101917506
Sudan,2021-05-27,0.32,9.16352122319795,-8.84352122319795,8.84352122319795
Mongolia,2021-05-27,56.35,30.22311210604214,26.12688789395786,26.12688789395786
Belgium,2021-05-27,39.27,28.506695789895065,10.763304210104938,10.763304210104938
Brazil,2021-05-27,20.57,21.817138218112387,-1.2471382181123865,1.2471382181123865
Tuvalu,2021-05-27,20.35,24.07426652342186,-3.724266523421857,3.724266523421857
Tajikistan,2021-05-27,0.78,3.1618195151418895,-2.3818195151418893,2.3818195151418893
Cayman Islands,2021-05-27,65.11,45.96727419484965,19.14272580515035,19.14272580515035
Monaco,2021-05-27,42.05,33.23648969104852,8.813510308951479,8.813510308951479
Andorra,2021-05-27,35.74,27.351693586900073,8.38830641309993,8.38830641309993
Nigeria,2021-05-27,0.94,10.072858307592547,-9.132858307592548,9.132858307592548
Iraq,2021-05-27,0.74,10.329318384181555,-9.589318384181555,9.589318384181555
Madagascar,2021-05-27,0.08,2.0962077631454257,-2.0162077631454256,2.0162077631454256
Bermuda,2021-05-27,57.96,44.84743891441559,13.11256108558441,13.11256108558441
Cyprus,2021-05-27,43.54,27.88420569783793,15.655794302162068,15.655794302162068
Pakistan,2021-05-27,2.12,13.26916190211399,-11.149161902113988,11.149161902113988
Malta,2021-05-27,71.12,43.41361059173083,27.706389408269175,27.706389408269175
China,2021-05-27,0.0,18.292720865191573,-18.292720865191573,18.292720865191573
Benin,2021-05-27,0.1,2.17370776310916,-2.07370776310916,2.07370776310916
Syria,2021-05-27,0.14,9.973366003229156,-9.833366003229155,9.833366003229155
Armenia,2021-05-27,0.9,6.843809329088831,-5.943809329088831,5.943809329088831
Djibouti,2021-05-27,1.27,6.021260651942523,-4.751260651942523,4.751260651942523
Scotland,2021-05-27,58.5,47.22592227015679,11.274077729843214,11.274077729843214
Tonga,2021-05-27,24.57,15.089262572369602,9.480737427630398,9.480737427630398
Maldives,2021-05-27,57.15,50.45746765345491,6.692532346545086,6.692532346545086
Vietnam,2021-05-27,1.03,9.627461180405273,-8.597461180405274,8.597461180405274
Guinea,2021-05-27,1.67,7.728244409922407,-6.058244409922407,6.058244409922407
Montenegro,2021-05-27,20.25,16.52017668186812,3.7298233181318814,3.7298233181318814
Bangladesh,2021-05-27,3.54,16.1352919294353,-12.595291929435302,12.595291929435302
Sao Tome and Principe,2021-05-27,5.65,12.271082588795288,-6.6210825887952875,6.6210825887952875
Papua New Guinea,2021-05-27,0.24,6.830218633651008,-6.590218633651007,6.590218633651007
United Kingdom,2021-05-27,57.26,49.26236416591145,7.997635834088548,7.997635834088548
